mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,18.001794815063477,32.126665115356445,15.40672779083252
mps-uncap,0.9,18.475770950317383,33.469438552856445,15.861988067626953
mps-uncap,1.0,20.601987838745117,33.79964828491211,15.3656005859375
mps-uncap,0.5,13.500094413757324,29.569387435913086,12.984395027160645
mps-uncap,0.6,15.646696090698242,30.152320861816406,13.012409210205078
mps-uncap,0.7,16.1130428314209,30.32827377319336,13.16213607788086
mps-uncap,0.1,21.6522216796875,27.570247650146484,17.251253128051758
mps-uncap,0.2,17.462491989135742,27.634143829345703,17.05145835876465
mps-uncap,0.3,17.03953742980957,28.311729431152344,14.863729476928711
mps-uncap,0.4,16.50869846343994,28.648018836975098,13.132810592651367
