mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,9.723186492919922,26.555538177490234,7.385969161987305
mps-uncap,0.9,9.798526763916016,26.62944793701172,7.453680038452148
mps-uncap,1.0,9.909391403198242,28.688907623291016,7.470846176147461
mps-uncap,0.5,10.05101203918457,26.56245231628418,7.423639297485352
mps-uncap,0.6,9.759187698364258,26.60822868347168,7.3871612548828125
mps-uncap,0.7,9.639263153076172,26.482343673706055,7.32731819152832
mps-uncap,0.1,9.95016098022461,26.60083770751953,7.653713226318359
mps-uncap,0.2,9.907722473144531,26.455402374267578,7.508993148803711
mps-uncap,0.3,9.916543960571289,26.454925537109375,7.368326187133789
mps-uncap,0.4,10.064363479614258,26.479005813598633,7.2803497314453125
