mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,28.277158737182617,73.01795482635498,24.83546733856201
mps-uncap,0.9,52.28567123413086,123.6121654510498,39.917707443237305
mps-uncap,1.0,1326.3425827026367,307.37805366516113,54.52728271484375
mps-uncap,0.5,17.5168514251709,31.787872314453125,14.957547187805176
mps-uncap,0.6,18.630504608154297,35.5910062789917,15.294790267944336
mps-uncap,0.7,20.210742950439453,39.8557186126709,16.20936393737793
mps-uncap,0.1,23.299694061279297,27.785539627075195,17.365694046020508
mps-uncap,0.2,18.007755279541016,28.290987014770508,17.600417137145996
mps-uncap,0.3,17.91071891784668,28.8926362991333,17.113685607910156
mps-uncap,0.4,17.97175407409668,30.344367027282715,14.747142791748047
