mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,134.41056251525873,393.713426589966,144.25106287002578
mps-uncap,0.9,289.84948158264143,908.5584735870361,251.39567375183103
mps-uncap,1.0,1978.1330585479734,905.5743217468262,275.4251384735107
mps-uncap,0.5,49.54543828964234,125.52111387252818,49.31588649749756
mps-uncap,0.6,65.37229061126709,141.67057275772095,46.67800426483155
mps-uncap,0.7,67.10188150405877,164.82806205749512,67.47451782226585
mps-uncap,0.1,40.94826221466064,48.78842830657962,31.345739364624023
mps-uncap,0.2,41.899626255035415,61.89891815185535,36.51655912399292
mps-uncap,0.3,48.422784805297866,74.159038066864,37.830829620361335
mps-uncap,0.4,47.23726272583006,114.402461051941,39.460124969482415
