mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,223.73390197753906,524.6312618255615,200.41513442993164
mps-uncap,0.9,366.1994934082031,966.7806625366211,300.51612854003906
mps-uncap,1.0,2091.118335723877,1136.4576816558838,315.2353763580322
mps-uncap,0.5,61.91897392272949,214.9972915649414,66.2689208984375
mps-uncap,0.6,99.71857070922852,235.6109619140625,66.61176681518555
mps-uncap,0.7,104.67863082885742,208.84418487548828,90.47603607177734
mps-uncap,0.1,50.058841705322266,54.547786712646484,34.62719917297363
mps-uncap,0.2,47.681570053100586,80.54518699645996,56.86807632446289
mps-uncap,0.3,70.00946998596191,86.92264556884766,64.63098526000977
mps-uncap,0.4,66.19691848754883,159.87372398376465,49.26705360412598
