mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,55.28483390808106,187.94047832489014,55.47273159027099
mps-uncap,0.9,147.12376594543466,565.7976150512696,115.8416271209717
mps-uncap,1.0,1812.5120639801028,573.6126899719238,152.14009284973147
mps-uncap,0.5,15.345215797424329,35.454535484313965,13.974046707153322
mps-uncap,0.6,22.890472412109375,50.450682640075684,15.548229217529297
mps-uncap,0.7,24.49719905853272,58.76731872558594,22.850894927978516
mps-uncap,0.1,8.634805679321289,0.07724761962890625,0.0789165496826172
mps-uncap,0.2,10.346436500549313,16.066884994506832,7.069349288940435
mps-uncap,0.3,14.892339706420906,19.05202865600586,11.418819427490234
mps-uncap,0.4,16.25955104827881,30.621910095214833,12.775659561157223
