mode,load,0_densenet169-4,1_densenet201-32,2_resnet152-2
mps-uncap,0.8,20.493507385253906,34.02447700500488,17.900466918945312
mps-uncap,0.9,20.534086227416992,34.24506187438965,18.50519180297852
mps-uncap,1.0,22.97434806823731,34.363508224487305,16.89279079437256
mps-uncap,0.5,19.74811553955078,32.135987281799316,17.352437973022464
mps-uncap,0.6,19.84579563140869,32.52971172332764,17.096328735351566
mps-uncap,0.7,21.67677879333496,32.42826461791992,17.411851882934574
mps-uncap,0.1,25.076770782470703,30.279159545898438,19.440412521362305
mps-uncap,0.2,23.48613739013672,30.02800941467285,19.12665367126465
mps-uncap,0.3,21.249914169311523,30.5635929107666,18.491268157958984
mps-uncap,0.4,20.274877548217773,31.48355484008789,17.43292808532715
