mode,load,0_densenet201-8,1_mobilenet_v2-32,2_mobilenet_v3_small-2,3_vgg11-32
mps-uncap,1.0,0.000476837158203125,0.004291534423828125,0.0007152557373046875,0.0007152557373046875
