mode,load,0_mobilenet_v3_small-16,1_mobilenet_v3_small-16,2_mobilenet_v3_small-16,3_mobilenet_v3_small-16
mig,0.1,3.2979249954223633,5.451440811157227,5.421876907348633,5.795717239379883
mig,0.2,5.583047866821289,5.556821823120117,5.692481994628906,5.873441696166992
mig,0.3,5.3833723068237305,5.522727966308594,5.462884902954102,5.926847457885742
mig,0.4,3.871917724609375,3.9081573486328125,3.966808319091797,5.785703659057617
mig,0.5,3.4754276275634766,3.4977197647094727,3.510713577270508,5.758523941040039
mig,0.6,3.2579898834228516,3.3044815063476562,3.320455551147461,5.74803352355957
mig,0.7,3.250598907470703,3.3011436462402344,3.3173561096191406,5.746960639953613
mig,0.8,3.253459930419922,3.300905227661133,3.311634063720703,5.7525634765625
mig,0.9,3.2536983489990234,3.307819366455078,3.315448760986328,5.7582855224609375
mig,1.0,3.259420394897461,3.3049583435058594,3.3254623413085938,5.774021148681641
