mode,load,0_mobilenet_v3_small-16,1_mobilenet_v3_small-16,2_mobilenet_v3_small-16,3_mobilenet_v3_small-16
mig,0.1,6.221103668212891,6.293773651123047,6.380224227905274,6.301069259643555
mig,0.2,10.193729400634767,10.037422180175781,10.098505020141603,9.051918983459473
mig,0.3,11.947131156921388,11.711359024047852,11.565685272216797,11.219167709350588
mig,0.4,10.006237030029299,10.651493072509766,10.95554828643799,11.903858184814453
mig,0.5,9.449481964111333,9.7642183303833,9.734392166137695,14.772367477416994
mig,0.6,9.96589660644531,10.17141342163086,10.59508323669434,17.618179321289066
mig,0.7,12.41302490234375,12.673997879028322,13.18016052246094,20.866918563842766
mig,0.8,18.314123153686523,17.570853233337402,17.82653331756592,30.50639629364014
mig,0.9,32.65149593353272,40.899300575256355,32.89170265197755,68.96448135375975
mig,1.0,149.5581150054932,248.69377613067627,99.21765327453613,208.59899520874023
