mode,load,0_mobilenet_v3_small-16,1_mobilenet_v3_small-16,2_mobilenet_v3_small-16,3_mobilenet_v3_small-16
mig,0.1,21.509885787963867,15.812158584594727,17.675399780273438,13.800382614135742
mig,0.2,23.06509017944336,21.44336700439453,25.82406997680664,21.349668502807617
mig,0.3,32.21583366394043,25.533676147460938,30.817747116088867,32.38415718078613
mig,0.4,28.15985679626465,28.719663619995117,30.021190643310547,28.189420700073242
mig,0.5,24.825334548950195,31.406879425048828,26.228666305541992,35.85982322692871
mig,0.6,33.9961051940918,25.50482749938965,28.89394760131836,40.99774360656738
mig,0.7,33.23674201965332,33.09488296508789,34.761667251586914,61.49148941040039
mig,0.8,50.24576187133789,59.74698066711426,45.491695404052734,65.83070755004883
mig,0.9,94.58017349243164,81.62069320678711,87.53681182861328,171.77891731262207
mig,1.0,223.5410213470459,331.0840129852295,172.88780212402344,394.5577144622803
