mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8
mig,0.1,430.0540519977952,422.63078592596224
mig,0.2,855.640989190312,850.9162768123958
mig,0.3,1270.5153022744482,1281.0674718155121
mig,0.4,1700.8761151524068,1717.5878381240714
mig,0.5,2125.7806286358286,2201.91538277621
mig,0.6,2542.8119844475814,2506.2314200474275
mig,0.7,2989.2909930752758,2989.347074500056
mig,0.8,3415.3808129121326,3303.320448543531
mig,0.9,3732.11477709702,3413.480303791425
mig,1.0,4100.977607100946,3518.9830021425532
